longitude,latitude,sq,cluster
139.693741,35.69693951,688,3
139.6269672,35.69286125,691,3
139.6938044,35.81860954,705,3
139.6058418,35.78610867,707,3
139.5964478,35.6743053,713,3
139.6803789,35.75485616,725,3
139.6109025,35.70945418,742,3
139.6343286,35.75448924,747,3
139.7181092,35.80647031,756,3
139.5636343,35.66552499,778,3
139.5612965,35.81907787,782,3
139.66668,35.71587042,788,3
139.6218827,35.72411639,789,3
139.5792671,35.79694481,793,3
139.7286261,35.79969778,796,3
139.6547047,35.76941659,806,3
139.5375215,35.70792713,810,3
139.6173107,35.73108814,816,3
139.6351465,35.69694117,823,3
139.7073614,35.80246636,838,3
139.6627669,35.67852602,843,3
139.6399466,35.69544039,848,3
139.7382751,35.70459559,849,3
139.606769,35.78748957,861,3
139.6664034,35.71812704,863,3
139.6722465,35.75035949,864,3
139.6639938,35.8229963,865,3
139.6642044,35.79319602,868,3
139.6790996,35.73816117,869,3
139.7079431,35.70401645,875,3
139.5873595,35.78954769,878,3
139.6992389,35.74667484,881,3
139.55464,35.75026434,883,3
139.636075,35.77273262,884,3
139.6657692,35.74797796,885,3
139.7170672,35.76330658,886,3
139.7281391,35.73450288,898,3
139.5953113,35.68438486,900,3
139.7112242,35.77490616,905,3
139.5993134,35.66818671,906,3
139.7253137,35.69579451,912,3
139.7265068,35.70982086,919,3
139.580869,35.79281422,923,3
139.6694447,35.72481509,924,3
139.6577394,35.66574348,925,3
139.6335767,35.68603736,927,3
139.575798,35.67172371,928,3
139.6614356,35.7738982,930,3
139.6858073,35.72522628,931,3
139.7084363,35.70273626,951,3
139.6674807,35.6676647,959,3
139.5631583,35.71140671,963,3
139.7115169,35.69844699,964,3
139.6250155,35.72936863,988,3
139.6215865,35.76707565,997,3
139.5534818,35.68373855,1005,3
139.539228,35.77673532,1008,3
139.6692179,35.74463602,1009,3
139.5929371,35.82443695,1011,3
139.6698804,35.70979565,1015,3
139.7097804,35.81480415,1016,3
139.5903485,35.74079266,1019,3
139.6062279,35.72754619,1039,3
139.5820375,35.71465376,1047,3
139.7367977,35.76506901,1048,3
139.7181087,35.71837121,1057,3
139.5680879,35.79163046,1060,3
139.5586914,35.6935097,1068,3
139.594908,35.7017139,1069,3
139.5622976,35.66599297,1080,3
139.7383574,35.80474102,1086,3
139.7076913,35.81636599,1088,3
139.6657252,35.73865364,1107,3
139.5939164,35.70900719,1108,3
139.6904321,35.67885526,1112,3
139.7173855,35.809213,1116,3
139.5896887,35.68544636,1119,3
139.6700264,35.69337572,1120,3
139.7187177,35.76239852,1121,3
139.7332178,35.75227968,1127,3
139.5420732,35.72957412,1130,3
139.6548773,35.72927031,1138,3
139.5797143,35.66205775,1141,3
139.7331119,35.76942053,1148,3
139.6780694,35.67864755,1152,3
139.5603522,35.81737526,1157,3
139.7197893,35.67073597,1160,3
139.7147761,35.77972658,1161,3
139.7041316,35.71727547,1165,3
139.6580681,35.67711067,1172,3
139.6083394,35.69920588,1180,3
139.5420757,35.70309118,1196,3
139.7263607,35.77966251,1202,3
139.670309,35.68583139,1217,3
139.5729332,35.65108869,1224,3
139.6716083,35.73961526,1231,3
139.7043635,35.73860938,1238,3
139.6029627,35.72482237,1250,3
139.6218794,35.74050131,1258,3
139.655499,35.69238134,1261,3
139.6255411,35.70524592,1277,3
139.7078023,35.75189702,1283,3
139.5921298,35.69291488,1302,3
139.6116017,35.71189629,1306,3
139.6780279,35.70777505,1311,3
139.7221627,35.74061467,1312,3
139.5511684,35.75770158,1313,3
139.5440231,35.69669861,1314,3
139.6972723,35.68254669,1321,3
139.6572516,35.71102603,1325,3
139.7228425,35.77412818,1335,3
139.7433792,35.71856357,1345,3
139.6371637,35.77873763,1348,3
139.694202,35.76004531,1356,3
139.6821711,35.71130567,1362,3
139.68775,35.80893572,1363,3
139.7198185,35.76458372,1372,3
139.7182462,35.68836919,1374,3
139.5715494,35.71272986,1379,3
139.6167547,35.72358867,1387,3
139.595192,35.66864538,1393,3
139.6499928,35.73730717,1410,3
139.5778585,35.7215918,1420,3
139.7256076,35.70808239,1426,3
139.689252,35.78093521,1427,3
139.6942098,35.75494008,1430,3
139.696579,35.72211168,1431,3
139.7060393,35.77748152,1437,3
139.6708815,35.71231017,1451,3
139.6064222,35.75065026,1460,3
139.6712357,35.7806137,1485,3
139.7398714,35.71524709,1486,3
139.6602745,35.72350497,1490,3
139.6952615,35.80484189,1494,3
139.7398273,35.73143125,1502,3
139.6352099,35.67607227,1508,3
139.6310993,35.73354856,1509,3
139.6784683,35.67590047,1530,3
139.6879778,35.73065398,1536,3
139.7364248,35.71210138,1542,3
139.6355422,35.69881759,1546,3
139.5773644,35.8180206,1550,3
139.6774223,35.67294112,1554,3
139.6658749,35.78902375,1559,3
139.6966009,35.80657583,1566,3
139.6348783,35.69023256,1567,3
139.7258994,35.81119227,1569,3
139.7393189,35.71099213,1573,3
139.7023295,35.76901579,1590,3
139.6631074,35.75394618,1602,3
139.6194021,35.65631144,1608,3
139.7287574,35.75821464,1610,3
139.6504011,35.76499119,1624,3
139.6722165,35.68862046,1625,3
139.6982712,35.70297078,1631,3
139.684808,35.81799658,1635,3
139.6541381,35.78793041,1644,3
139.7295121,35.78428089,1647,3
139.7243305,35.73289617,1649,3
139.7230406,35.7634801,1652,3
139.5955126,35.75868377,1658,3
139.663913,35.74340725,1662,3
139.7239375,35.67936561,1664,3
139.6271262,35.74668189,1669,3
139.5807448,35.81035794,1675,3
139.5522494,35.77089236,1677,3
139.558226,35.73266754,1692,3
139.6387156,35.67692998,1693,3
139.6620876,35.70385939,1696,3
139.5823434,35.69370134,1700,3
139.6738514,35.73736413,1710,3
139.6830856,35.68038352,1712,3
139.6231085,35.66866719,1723,3
139.6215106,35.67042256,1724,3
139.6106448,35.69589451,1727,3
139.6670562,35.70420612,1728,3
139.5805227,35.73245277,1729,3
139.6562552,35.77796667,1731,3
139.6295622,35.74686368,1734,3
139.7017221,35.74179594,1736,3
139.6666055,35.76903054,1742,3
139.6747814,35.81962903,1745,3
139.6755142,35.67605262,1756,3
139.6981852,35.71360581,1758,3
139.6327922,35.71604363,1763,3
139.7001785,35.75040467,1772,3
139.6640798,35.7574301,1795,3
139.7393437,35.70663607,1804,3
139.6978094,35.78277807,1816,3
139.6912747,35.6814677,1825,3
139.6761391,35.68239263,1828,3
139.6765632,35.78054291,1829,3
139.6763563,35.72293903,1832,3
139.6330935,35.67215772,1840,3
139.6404722,35.75770228,1842,3
139.7011065,35.7450209,1852,3
139.7273761,35.73416495,1855,3
139.6955283,35.73852864,1864,3
139.6718983,35.69672355,1865,3
139.6512587,35.77100091,1866,3
139.6865604,35.78391099,1868,3
139.7036848,35.7839635,1869,3
139.6946321,35.66419547,1888,3
139.7403692,35.68559724,1903,3
139.7287339,35.78114803,1917,3
139.7089755,35.80842643,1925,3
139.6747605,35.68817647,1933,3
139.5775642,35.82152374,1934,3
139.7366685,35.76087685,1938,3
139.6513835,35.71320463,1945,3
139.6657062,35.73704816,1952,3
139.676805,35.74386291,1958,3
139.6896054,35.71725723,1967,3
139.6881703,35.76685192,1973,3
139.6754608,35.69854662,1975,3
139.599031,35.72606543,1980,3
139.7293269,35.71518827,1981,3
139.5554108,35.76711372,1984,3
139.7063045,35.7354552,1989,3
139.7068853,35.71412151,1991,3
139.6445176,35.66698695,1995,3
139.6705783,35.78166009,2000,3
139.725567,35.74730785,2005,3
139.5438392,35.73120994,2007,3
139.6730298,35.69512508,2022,3
139.6161603,35.7185367,2031,3
139.7387482,35.77381652,2036,3
139.616465,35.70786482,2049,3
139.615619,35.78314998,2059,3
139.6624888,35.71888989,2065,3
139.6482179,35.71406302,2067,3
139.7074467,35.66990937,2071,3
139.6130017,35.72418617,2075,3
139.7144027,35.69573075,2081,3
139.6663409,35.68938194,2085,3
139.6558485,35.71558136,2086,3
139.7094483,35.80435596,2087,3
139.6907293,35.73052421,2093,3
139.6538902,35.66975155,2094,3
139.6506705,35.79602944,2112,3
139.7121153,35.77242899,2117,3
139.692492,35.7588952,2124,3
139.640781,35.66853346,2128,3
139.6896976,35.71142685,2131,3
139.7131348,35.70930058,2137,3
139.688315,35.80301039,2139,3
139.66582,35.66388174,2149,3
139.6676859,35.73916937,2150,3
139.7322816,35.73158016,2157,3
139.6830036,35.81874699,2158,3
139.7266087,35.67284816,2159,3
139.6939015,35.70454229,2167,3
139.6086517,35.78609987,2168,3
139.5745068,35.69118819,2174,3
139.6411392,35.78630775,2178,3
139.7032369,35.80842995,2179,3
139.6305049,35.66059797,2194,3
139.6776877,35.68276355,2198,3
139.7085614,35.80635971,2199,3
139.6373622,35.73913156,2201,3
139.5798148,35.67652651,2211,3
139.6556295,35.81571941,2227,3
139.6138209,35.69690909,2231,3
139.6229207,35.78640931,2238,3
139.6412132,35.7516634,2249,3
139.5748394,35.71855167,2250,3
139.5438023,35.74114785,2253,3
139.5754531,35.80046527,2268,3
139.6678171,35.7205542,2269,3
139.5643352,35.70905311,2270,3
139.666544,35.72382581,2278,3
139.7408121,35.79296478,2283,3
139.6582617,35.6606723,2294,3
139.6793165,35.73181837,2299,3
139.7091769,35.73713955,2300,3
139.5766322,35.75324167,2303,3
139.6917334,35.7632118,2305,3
139.7025085,35.70979948,2306,3
139.6064784,35.67542817,2315,3
139.6484616,35.73526788,2319,3
139.6284873,35.75740132,2321,3
139.6192339,35.65824212,2347,3
139.6844223,35.73721861,2348,3
139.6029268,35.79855831,2349,3
139.5736552,35.80566395,2369,3
139.6857265,35.67930742,2373,3
139.6455417,35.81564182,2376,3
139.7223679,35.752445,2382,3
139.6050299,35.74204372,2398,3
139.5767968,35.76239216,2399,3
139.5888947,35.72523334,2401,3
139.6697049,35.66188264,2410,3
139.7404581,35.70892316,2415,3
139.6888385,35.76441019,2416,3
139.6731536,35.70627558,2432,3
139.6965266,35.72134496,2433,3
139.7253059,35.73445428,2435,3
139.7396014,35.70939765,2436,3
139.6719821,35.78681128,2437,3
139.5907887,35.76786369,2439,3
139.6697218,35.69822608,2446,3
139.5639352,35.66230668,2447,3
139.7261119,35.69970372,2458,3
139.6483523,35.74697699,2465,3
139.660084,35.73721163,2468,3
139.6617012,35.80751133,2476,3
139.6974984,35.72687306,2501,3
139.5462818,35.69248352,2503,3
139.7303782,35.67039971,2507,3
139.6706832,35.81917489,2509,3
139.5921658,35.69765669,2517,3
139.6610888,35.67765578,2524,3
139.7382021,35.69987293,2531,3
139.5876215,35.68874344,2532,3
139.6273979,35.69561934,2539,3
139.5843118,35.8012314,2541,3
139.6883727,35.73279295,2543,3
139.544902,35.71681134,2547,3
139.7398077,35.72318741,2550,3
139.6996307,35.72871207,2554,3
139.7094402,35.75631543,2559,3
139.605463,35.66736874,2564,3
139.6287152,35.74132492,2572,3
139.7123544,35.78451461,2573,3
139.7079003,35.70137293,2575,3
139.7088956,35.67746903,2578,3
139.6683034,35.72656916,2584,3
139.7038874,35.74902638,2588,3
139.5913434,35.76674517,2609,3
139.667572,35.68566014,2620,3
139.7422057,35.70063262,2630,3
139.6949287,35.73295855,2636,3
139.6171841,35.71267824,2638,3
139.7414964,35.7337738,2648,3
139.5676695,35.6948337,2652,3
139.596675,35.74177452,2669,3
139.6063136,35.72753809,2673,3
139.5930689,35.80999275,2674,3
139.7110383,35.75189416,2677,3
139.7184564,35.69168505,2678,3
139.7305117,35.80612863,2683,3
139.7245289,35.70007596,2684,3
139.6437471,35.67548225,2686,3
139.7374576,35.68529133,2689,3
139.6036146,35.6667598,2695,3
139.6924739,35.70950436,2696,3
139.6317297,35.68149036,2699,3
139.5586636,35.77164685,2709,3
139.6319744,35.77491718,2711,3
139.6240323,35.7576438,2713,3
139.7329021,35.72715098,2732,3
139.7082514,35.74974974,2733,3
139.6353765,35.73078072,2737,3
139.6245931,35.66273797,2739,3
139.589828,35.66322189,2740,3
139.7061282,35.73648039,2741,3
139.6920942,35.813643,2750,3
139.6142139,35.65725204,2756,3
139.6203965,35.694008,2757,3
139.6877564,35.73137562,2767,3
139.7258739,35.72576926,2770,3
139.6734612,35.71938965,2774,3
139.5599886,35.69979809,2778,3
139.6969078,35.74623269,2788,3
139.6565982,35.70431755,2789,3
139.7245319,35.71010671,2791,3
139.7087486,35.73473963,2803,3
139.6206689,35.67026908,2804,3
139.5777779,35.73211827,2809,3
139.6210335,35.73297581,2811,3
139.7367277,35.66810248,2817,3
139.6872235,35.67849771,2822,3
139.7223993,35.695444,2828,3
139.6536862,35.77378768,2841,3
139.6899875,35.77079464,2851,3
139.5717813,35.83406813,2856,3
139.6356512,35.78255122,2862,3
139.6902952,35.71677954,2890,3
139.7183832,35.74862901,2892,3
139.694392,35.7001718,2894,3
139.592099,35.69355886,2895,3
139.6940321,35.72414395,2898,3
139.6446034,35.68102694,2900,3
139.6817,35.7857353,2912,3
139.7306453,35.76705748,2917,3
139.7016672,35.815593,2919,3
139.6546906,35.71343641,2922,3
139.7025582,35.74980053,2929,3
139.6236876,35.74267542,2939,3
139.5968259,35.67148891,2962,3
139.6805939,35.67517681,2980,3
139.6799912,35.76039849,2990,3
139.6659848,35.66682758,2993,3
139.6870432,35.75144803,3004,3
139.7284727,35.70438666,3009,3
139.6572069,35.77546067,3010,3
139.7274757,35.72489861,3019,3
139.5850714,35.79491476,3027,3
139.5789145,35.73693808,3029,3
139.6827065,35.73259144,3045,3
139.5954639,35.82491336,3046,3
139.6643321,35.6733011,3065,3
139.651106,35.73909107,3066,3
139.7235176,35.72481635,3068,3
139.7272255,35.69577343,3075,3
139.5823681,35.69511863,3082,3
139.7423706,35.69267369,3090,3
139.5682686,35.72996645,3106,3
139.6535932,35.77065069,3116,3
139.6743999,35.73654455,3117,3
139.7202065,35.80675813,3127,3
139.7218516,35.80046468,3131,3
139.568053,35.71076819,3133,3
139.6544099,35.72763429,3138,3
139.7276838,35.68324695,3141,3
139.5798159,35.67449254,3145,3
139.5868155,35.82107193,3154,3
139.5694602,35.75953477,3160,3
139.6731964,35.66678265,3179,3
139.6826893,35.74018394,3182,3
139.7015888,35.73682721,3186,3
139.5969217,35.70668563,3189,3
139.7096289,35.76524157,3192,3
139.7358573,35.76620385,3193,3
139.6197771,35.68667908,3194,3
139.7139652,35.81203655,3198,3
139.6182418,35.74698591,3199,3
139.6261534,35.72528945,3210,3
139.7324417,35.80396676,3213,3
139.6637163,35.72342555,3217,3
139.6640828,35.79479379,3226,3
139.5505836,35.70507692,3234,3
139.6639903,35.69596841,3243,3
139.5712865,35.82059332,3252,3
139.6660859,35.70217066,3257,3
139.7089189,35.69303108,3261,3
139.6770316,35.69468036,3262,3
139.5761226,35.76696498,3263,3
139.5983845,35.7126247,3268,3
139.6669043,35.67559577,3273,3
139.653633,35.67830719,3278,3
139.6010021,35.79107178,3280,3
139.6924336,35.81463847,3282,3
139.6651076,35.75120763,3284,3
139.6850189,35.75539301,3286,3
139.735171,35.74693213,3288,3
139.6609351,35.76697873,3295,3
139.7121966,35.71195113,3296,3
139.6400018,35.67115807,3308,3
139.6311457,35.7264401,3327,3
139.6157032,35.74882871,3329,3
139.5851853,35.69440127,3330,3
139.675415,35.80586643,3336,3
139.7369761,35.79834458,3340,3
139.6397659,35.76224765,3341,3
139.5830601,35.81813697,3345,3
139.6062249,35.71656405,3348,3
139.6660806,35.71328524,3356,3
139.6414438,35.75213386,3358,3
139.6899026,35.67881628,3367,3
139.6882808,35.7724417,3385,3
139.6191975,35.67831187,3388,3
139.620079,35.7971597,3392,3
139.7307297,35.70791419,3398,3
139.5476025,35.75906774,3400,3
139.6446277,35.70464888,3401,3
139.7239091,35.79543411,3402,3
139.6105932,35.67831982,3408,3
139.5857988,35.66506935,3410,3
139.5472331,35.76053853,3417,3
139.6327375,35.70022146,3424,3
139.7309417,35.75752123,3432,3
139.5651039,35.70436912,3434,3
139.6177777,35.67524622,3442,3
139.5750744,35.65290438,3447,3
139.6810949,35.68380399,3448,3
139.6538279,35.70444831,3453,3
139.6771121,35.78194005,3461,3
139.6187699,35.65637869,3470,3
139.6962261,35.68396444,3471,3
139.6215104,35.70206129,3476,3
139.7224515,35.73564791,3480,3
139.6012739,35.80102004,3481,3
139.6282423,35.73095691,3482,3
139.5827798,35.72088661,3490,3
139.7110111,35.75520286,3491,3
139.6471502,35.71379959,3503,3
139.7362007,35.71120661,3505,3
139.6779283,35.81055883,3508,3
139.7072708,35.69963417,3514,3
139.7289335,35.73426145,3515,3
139.5727006,35.82091212,3516,3
139.6590446,35.66280767,3518,3
139.6262405,35.65653065,3521,3
139.6421383,35.69326546,3525,3
139.6621341,35.69743103,3527,3
139.6934467,35.66518568,3534,3
139.6472184,35.70238341,3539,3
139.6582461,35.67520311,3541,3
139.7304201,35.71278017,3542,3
139.6649948,35.72661221,3543,3
139.7157368,35.81046728,3548,3
139.7265613,35.77404184,3554,3
139.7006931,35.79278454,3555,3
139.6773207,35.68687655,3556,3
139.648654,35.77816532,3563,3
139.7298587,35.78197386,3570,3
139.6759752,35.72669109,3581,3
139.684596,35.80567424,3584,3
139.6743728,35.75889464,3586,3
139.6446397,35.72069627,3588,3
139.6700142,35.67561666,3608,3
139.5776072,35.81547551,3611,3
139.665713,35.70690498,3634,3
139.6816379,35.70575621,3638,3
139.5440415,35.72591027,3639,3
139.6943699,35.7362665,3640,3
139.5488342,35.73512996,3645,3
139.5877774,35.81236406,3661,3
139.7240152,35.70870417,3673,3
139.6908297,35.73799513,3681,3
139.5731371,35.65934149,3690,3
139.7435826,35.76395617,3691,3
139.6255612,35.6806021,3715,3
139.6822216,35.71110262,3723,3
139.6816283,35.77835352,3727,3
139.6891908,35.66859332,3730,3
139.570683,35.69257306,3738,3
139.5998976,35.69557404,3739,3
139.6460654,35.735244,3741,3
139.7195074,35.73544237,3742,3
139.6259815,35.74082161,3751,3
139.6569638,35.71887208,3756,3
139.6829133,35.71822175,3758,3
139.7285398,35.69014155,3760,3
139.7057472,35.76329311,3763,3
139.6626839,35.77048062,3767,3
139.6501737,35.69933689,3775,3
139.7178354,35.81193758,3784,3
139.6698563,35.68783347,3798,3
139.6409155,35.70431261,3802,3
139.6278525,35.67860597,3803,3
139.6802279,35.77691565,3806,3
139.6911005,35.72636196,3818,3
139.7417493,35.71307153,3822,3
139.6101475,35.68200182,3834,3
139.5837314,35.81846136,3835,3
139.7192987,35.76055254,3839,3
139.6075038,35.66143783,3847,3
139.7400181,35.74086933,3848,3
139.7076488,35.72302109,3855,3
139.6401893,35.67543664,3856,3
139.5878767,35.72946397,3870,3
139.7182805,35.76938023,3890,3
139.6640141,35.73678978,3900,3
139.6430681,35.72283871,3902,3
139.6261053,35.73732559,3909,3
139.5856769,35.73517385,3912,3
139.6929723,35.66589581,3919,3
139.5463997,35.74182262,3920,3
139.7294567,35.74069036,3923,3
139.6824306,35.66882148,3924,3
139.7323083,35.79615097,3935,3
139.7371334,35.75050706,3948,3
139.6657593,35.72106476,3950,3
139.7418856,35.74082003,3961,3
139.7166577,35.70898432,3962,3
139.6413453,35.69390699,3971,3
139.689897,35.76438897,3973,3
139.6434232,35.72425542,3982,3
139.5876876,35.71111839,3992,3
139.6558852,35.72104698,3993,3
139.5432104,35.75066403,3995,3
139.6954848,35.81303648,3998,3
139.7192742,35.76094344,4004,3
139.640313,35.79106289,4010,3
139.6581622,35.71552684,4013,3
139.5928633,35.74065206,4019,3
139.730057,35.81049708,4020,3
139.7330114,35.74039255,4022,3
139.6744154,35.70182551,4024,3
139.727347,35.80863415,4028,3
139.6672993,35.6783496,4046,3
139.7189324,35.73362367,4053,3
139.6531679,35.70114051,4057,3
139.6028725,35.65545572,4058,3
139.7346243,35.71361734,4060,3
139.7048096,35.78388766,4065,3
139.7079195,35.66486921,4066,3
139.6537697,35.66269399,4067,3
139.7132971,35.6976953,4068,3
139.6569589,35.70795321,4077,3
139.6301576,35.77395507,4079,3
139.7153832,35.73329065,4081,3
139.6335486,35.75113607,4086,3
139.7336209,35.79763739,4088,3
139.7026505,35.77465919,4107,3
139.5594987,35.69942783,4110,3
139.5523624,35.70696396,4116,3
139.629637,35.68075245,4121,3
139.6141753,35.7724323,4122,3
139.6453707,35.70574216,4126,3
139.6434325,35.74304297,4128,3
139.7176602,35.80008551,4130,3
139.5822082,35.73081356,4142,3
139.6902837,35.71183267,4150,3
139.6554436,35.71053933,4153,3
139.6511562,35.70761888,4159,3
139.5733117,35.80570048,4166,3
139.5864668,35.71888751,4167,3
139.6651325,35.70958096,4171,3
139.5642012,35.65610763,4185,3
139.7304889,35.72126659,4197,3
139.6826713,35.7110135,4200,3
139.6968885,35.77463808,4201,3
139.7135233,35.71581515,4205,3
139.6771004,35.76507833,4207,3
139.5730149,35.66918906,4210,3
139.7424593,35.72833982,4223,3
139.6197755,35.73045391,4233,3
139.5789984,35.71117731,4234,3
139.7020001,35.69892494,4243,3
139.5909896,35.72422185,4245,3
139.5914346,35.75954128,4255,3
139.6297802,35.75248109,4262,3
139.7141441,35.81048612,4303,3
139.6460217,35.69637326,4305,3
139.7246962,35.76170193,4316,3
139.5299358,35.73214515,4317,3
139.6928965,35.72415811,4323,3
139.6809559,35.71646704,4325,3
139.6240513,35.73437475,4330,3
139.6803883,35.68886677,4342,3
139.6358044,35.77256663,4343,3
139.5575981,35.73743603,4344,3
139.6743298,35.66516118,4353,3
139.6568671,35.68485278,4358,3
139.6359986,35.75746531,4360,3
139.5521544,35.74814692,4361,3
139.5364182,35.74442609,4371,3
139.5709423,35.69012579,4382,3
139.6470486,35.71801665,4383,3
139.6245193,35.67764399,4387,3
139.6995073,35.74754541,4388,3
139.6240606,35.6614866,4391,3
139.6282246,35.68626545,4394,3
139.5871844,35.81648097,4402,3
139.676847,35.6797075,4403,3
139.6610395,35.73891195,4407,3
139.7206303,35.77496873,4414,3
139.5443726,35.7223734,4420,3
139.6936059,35.71778455,4423,3
139.6019095,35.73499651,4424,3
139.653664,35.71362893,4427,3
139.6860643,35.69287304,4439,3
139.7055345,35.72012409,4443,3
139.5515241,35.67629334,4446,3
139.6730384,35.72346195,4448,3
139.7387051,35.74299092,4450,3
139.5492313,35.72893334,4462,3
139.683229,35.74511384,4465,3
139.6454303,35.70009887,4468,3
139.5489773,35.75994273,4475,3
139.6241491,35.67674091,4481,3
139.5665256,35.68357697,4482,3
139.6184536,35.69794658,4489,3
139.6668349,35.71194773,4490,3
139.6090103,35.73241851,4492,3
139.6560016,35.70605598,4494,3
139.6795829,35.71400263,4498,3
139.7094239,35.74195588,4522,3
139.5706969,35.68720581,4526,3
139.5902415,35.73757985,4527,3
139.7142631,35.69198317,4546,3
139.542179,35.70125136,4548,3
139.5902738,35.73532176,4559,3
139.657653,35.67337983,4561,3
139.7080677,35.77179781,4562,3
139.6694271,35.74703858,4564,3
139.6732982,35.74555815,4566,3
139.5997554,35.74762343,4580,3
139.6810835,35.70578008,4581,3
139.6712113,35.69761663,4587,3
139.6697159,35.78609545,4589,3
139.5798236,35.66614661,4590,3
139.693876,35.72132202,4591,3
139.61663,35.70404044,4609,3
139.6903749,35.72246299,4614,3
139.6887315,35.67865472,4622,3
139.7088904,35.80742767,4624,3
139.7377277,35.77202606,4625,3
139.6193692,35.69449641,4628,3
139.6908117,35.70559271,4632,3
139.665713,35.7701925,4634,3
139.6216248,35.79797797,4648,3
139.530432,35.75828077,4658,3
139.7246838,35.79764619,4659,3
139.723335,35.7056667,4661,3
139.7076545,35.71143724,4666,3
139.6612882,35.82091418,4667,3
139.6386752,35.70429829,4674,3
139.6714871,35.72013806,4675,3
139.5848474,35.67260952,4676,3
139.6096786,35.78399489,4692,3
139.6653462,35.71146494,4699,3
139.5703517,35.72873165,4717,3
139.7083472,35.76044695,4727,3
139.7007425,35.81448614,4730,3
139.5407452,35.71647715,4737,3
139.6349991,35.67011002,4749,3
139.6033382,35.67199834,4753,3
139.6743788,35.77860358,4758,3
139.7202612,35.74776145,4760,3
139.607063,35.68450546,4766,3
139.6555483,35.79206043,4768,3
139.6866485,35.79274342,4775,3
139.6894044,35.77680693,4783,3
139.7121472,35.7103776,4792,3
139.6859163,35.70416358,4796,3
139.674459,35.72057143,4801,3
139.6832627,35.68417794,4807,3
139.7234552,35.73916879,4813,3
139.7297905,35.72389542,4822,3
139.5677061,35.79157316,4836,3
139.630252,35.73396614,4838,3
139.7071764,35.74469171,4841,3
139.6139336,35.72861304,4843,3
139.5704865,35.70405744,4848,3
139.562836,35.70252595,4866,3
139.7378846,35.70987929,4872,3
139.6757757,35.80565084,4873,3
139.7279132,35.68431666,4875,3
139.6048843,35.67591446,4881,3
139.6698242,35.68194042,4885,3
139.7339199,35.67019911,4886,3
139.6390431,35.69739635,4890,3
139.7222906,35.68949401,4895,3
139.6627902,35.77484199,4909,3
139.6287252,35.68552789,4911,3
139.7086973,35.76275148,4931,3
139.6768044,35.73723198,4933,3
139.5772902,35.80800433,4941,3
139.6885864,35.68018091,4944,3
139.5957337,35.74915797,4945,3
139.5473007,35.72040972,4947,3
139.598864,35.80168193,4948,3
139.7267892,35.72893675,4957,3
139.5727505,35.74319568,4964,3
139.6140197,35.72196121,4970,3
139.7176246,35.7850126,4974,3
139.7210303,35.74085926,4981,3
139.6972058,35.69765197,4982,3
139.6902654,35.78014484,4998,3
139.6564397,35.73173283,5003,3
139.4521433,35.49512435,16,4
139.2527054,35.36319464,18,4
139.3574592,35.45537478,29,4
139.3268946,35.35160276,39,4
139.4194674,35.32769146,50,4
139.3705243,35.43659562,53,4
139.4179831,35.46728211,63,4
139.4638027,35.46703475,105,4
139.3501116,35.34153531,112,4
139.4991619,35.33275438,119,4
139.4092378,35.52519345,150,4
139.4269759,35.34288554,155,4
139.3966202,35.42199475,157,4
139.3602598,35.3719044,169,4
139.4164892,35.4728853,209,4
139.428194,35.51869274,217,4
139.4641029,35.5175282,233,4
139.4669644,35.40999397,245,4
139.3301019,35.43656736,249,4
139.4049558,35.52788132,273,4
139.2910476,35.40076289,290,4
139.4930832,35.46278798,316,4
139.4717072,35.46824018,347,4
139.3247108,35.41247766,348,4
139.3799513,35.34573155,359,4
139.4234939,35.50479424,414,4
139.4318505,35.49374543,421,4
139.4437389,35.52124168,434,4
139.4563212,35.49188685,469,4
139.4946497,35.35972277,493,4
139.4484885,35.51349115,494,4
139.4253585,35.48166854,495,4
139.337202,35.32878252,501,4
139.3684312,35.47228881,511,4
139.4058921,35.50252357,546,4
139.3288683,35.33871169,566,4
139.3520443,35.43818083,569,4
139.345567,35.41203931,570,4
139.4239318,35.45239774,574,4
139.3119846,35.4010283,593,4
139.4693446,35.45330671,608,4
139.4245481,35.50597498,612,4
139.4726102,35.45733764,627,4
139.3002737,35.40572432,636,4
139.3088467,35.38666424,638,4
139.4757103,35.35229376,657,4
139.3251926,35.39018893,666,4
139.4868666,35.47252176,668,4
139.4731634,35.3281497,676,4
139.3168922,35.35202775,719,4
139.4551947,35.46947779,746,4
139.3911634,35.49255654,754,4
139.3424407,35.44396473,755,4
139.4350347,35.37424067,767,4
139.4574885,35.49830119,785,4
139.4907573,35.45795602,808,4
139.3952192,35.369905,832,4
139.4300644,35.52556958,839,4
139.4954946,35.38695695,846,4
139.4572998,35.5047034,867,4
139.4554389,35.34039138,873,4
139.4083121,35.51692864,891,4
139.4516639,35.48433608,909,4
139.3903837,35.48894109,918,4
139.3338966,35.31479054,957,4
139.4487135,35.40956841,969,4
139.377268,35.41966795,991,4
139.3509416,35.3340074,1000,4
139.3888899,35.39982741,1013,4
139.479499,35.34385364,1020,4
139.4323561,35.52055192,1074,4
139.329254,35.53440687,1089,4
139.4954682,35.41210159,1095,4
139.4573665,35.4850303,1126,4
139.4266143,35.4683219,1137,4
139.275089,35.37423156,1156,4
139.4107672,35.45907294,1163,4
139.316894,35.33708791,1186,4
139.4446133,35.32466807,1201,4
139.432993,35.34290343,1203,4
